order_id,created_at,customer_id,restaurant_id,ab_group,status,total_amount_usd,customer_city,customer_segment,restaurant_name,restaurant_category,restaurant_city,delivery_id,dasher_id,dasher_assigned_at,pickup_at,delivered_at,delivery_duration_minutes,stage_1_order_placed_at,stage_2_restaurant_confirmed_at,stage_3_dasher_assigned_at,stage_4_dasher_arrived_restaurant_at,stage_5_order_picked_up_at,stage_6_dasher_near_customer_at,stage_7_delivered_at,has_duplicate_flag,has_timestamp_issue_flag,has_missing_dasher_flag,has_outlier_flag
ORD_001551,2025-01-12T10:47:28,CUST_00152,REST_0041,A,delivered,14.93,Rio de Janeiro,vip,Nikkei House 22,Chinese,Brasília,DEL_001550,DASH_0408,2025-01-12T10:53:28,2025-01-12T11:01:54,2025-01-12T11:15:41,29.0,2025-01-12T10:47:28,2025-01-12T10:49:57,2025-01-12T10:53:28,2025-01-12T10:58:13,2025-01-12T11:01:54,2025-01-12T11:12:10,2025-01-12T11:15:41,False,False,False,False
ORD_001552,2025-01-12T11:08:40,CUST_00671,REST_0128,A,delivered,55.05,Brasília,returning,Doce Vida 8,Dessert,Curitiba,DEL_001551,DASH_0084,2025-01-12T11:16:05,2025-01-12T11:26:40,2025-01-12T11:43:22,35.7,2025-01-12T11:08:40,2025-01-12T11:11:33,2025-01-12T11:16:05,2025-01-12T11:22:24,2025-01-12T11:26:40,2025-01-12T11:38:47,2025-01-12T11:43:22,False,False,False,False
ORD_001553,2025-01-12T11:10:53,CUST_01549,REST_0029,A,delivered,63.37,Belo Horizonte,returning,Mar e Terra 8,Burger,Curitiba,DEL_001552,DASH_0018,2025-01-12T11:18:59,2025-01-12T11:30:54,2025-01-12T11:50:13,40.7,2025-01-12T11:10:53,2025-01-12T11:14:00,2025-01-12T11:18:59,2025-01-12T11:26:20,2025-01-12T11:30:54,2025-01-12T11:45:48,2025-01-12T11:50:13,False,False,False,False
ORD_001554,2025-01-12T11:16:06,CUST_01772,REST_0011,A,delivered,12.91,Belo Horizonte,returning,Cantina do Chef 19,Chinese,Porto Alegre,DEL_001553,DASH_0332,2025-01-12T11:23:18,2025-01-12T11:34:49,2025-01-12T11:52:02,37.3,2025-01-12T11:16:06,2025-01-12T11:18:51,2025-01-12T11:23:18,2025-01-12T11:30:04,2025-01-12T11:34:49,2025-01-12T11:47:49,2025-01-12T11:52:02,False,False,False,False
ORD_001555,2025-01-12T11:37:19,CUST_00204,REST_0036,A,delivered,49.93,Porto Alegre,returning,Casa Portuguesa 10,Dessert,Rio de Janeiro,DEL_001554,DASH_0262,2025-01-12T11:44:58,2025-01-12T11:52:11,2025-01-12T12:14:54,39.1,2025-01-12T11:37:19,2025-01-12T11:40:30,2025-01-12T11:44:58,2025-01-12T11:56:48,2025-01-12T11:52:11,2025-01-12T12:10:54,2025-01-12T12:14:54,False,True,False,False
ORD_001556,2025-01-12T11:52:25,CUST_00954,REST_0149,B,delivered,35.31,Belo Horizonte,vip,Forno di Pietra 22,Italian,Curitiba,DEL_001555,DASH_0396,2025-01-12T11:57:46,2025-01-12T12:06:15,2025-01-12T12:19:34,28.2,2025-01-12T11:52:25,2025-01-12T11:54:36,2025-01-12T11:57:46,2025-01-12T12:03:22,2025-01-12T12:06:15,2025-01-12T12:16:33,2025-01-12T12:19:34,False,False,False,False
ORD_001557,2025-01-12T11:55:56,CUST_00794,REST_0018,B,delivered,11.3,Porto Alegre,returning,Street Eats 4,Healthy,Curitiba,DEL_001556,DASH_0164,2025-01-12T12:06:36,2025-01-12T12:22:47,2025-01-12T12:49:06,54.6,2025-01-12T11:55:56,2025-01-12T12:00:02,2025-01-12T12:06:36,2025-01-12T12:16:14,2025-01-12T12:22:47,2025-01-12T12:42:47,2025-01-12T12:49:06,False,False,False,False
ORD_001558,2025-01-12T11:57:31,CUST_01489,REST_0088,A,delivered,10.73,São Paulo,new,Spice Route 23,Dessert,São Paulo,DEL_001557,DASH_0120,2025-01-12T12:05:49,2025-01-12T12:19:01,2025-01-12T12:39:10,42.7,2025-01-12T11:57:31,2025-01-12T12:01:17,2025-01-12T12:05:49,2025-01-12T12:13:39,2025-01-12T12:19:01,2025-01-12T12:33:39,2025-01-12T12:39:10,False,False,False,False
ORD_001559,2025-01-12T11:57:58,CUST_00412,REST_0028,B,delivered,46.82,Rio de Janeiro,vip,Cantina do Chef 3,Pizza,São Paulo,DEL_001558,DASH_0092,2025-01-12T12:02:02,2025-01-12T12:07:47,2025-01-12T12:17:31,20.0,2025-01-12T11:57:58,2025-01-12T11:59:24,2025-01-12T12:02:02,2025-01-12T12:05:39,2025-01-12T12:07:47,2025-01-12T12:14:54,2025-01-12T12:17:31,False,False,False,False
ORD_001560,2025-01-12T12:02:58,CUST_00970,REST_0060,B,delivered,36.32,São Paulo,returning,Bella Napoli 6,Healthy,Rio de Janeiro,DEL_001559,DASH_0267,2025-01-12T12:14:05,2025-01-12T12:31:31,2025-01-12T12:57:59,56.6,2025-01-12T12:02:58,2025-01-12T12:07:00,2025-01-12T12:14:05,2025-01-12T12:24:30,2025-01-12T12:31:31,2025-01-12T12:51:21,2025-01-12T12:57:59,False,False,False,False
ORD_001561,2025-01-12T12:08:25,CUST_01700,REST_0083,B,delivered,33.03,Brasília,vip,Verde & Co 40,Seafood,São Paulo,DEL_001560,DASH_0291,2025-01-12T12:13:28,2025-01-12T12:20:28,2025-01-12T12:32:06,24.4,2025-01-12T12:08:25,2025-01-12T12:10:32,2025-01-12T12:13:28,2025-01-12T12:17:53,2025-01-12T12:20:28,2025-01-12T12:29:09,2025-01-12T12:32:06,False,False,False,False
ORD_001562,2025-01-12T12:12:43,CUST_00930,REST_0003,B,delivered,15.11,Curitiba,returning,Verde & Co 43,Pizza,Belo Horizonte,DEL_001561,,,2025-01-12T12:31:09,2025-01-12T12:49:10,37.5,2025-01-12T12:12:43,2025-01-12T12:15:26,,2025-01-12T12:26:40,2025-01-12T12:31:09,2025-01-12T12:44:33,2025-01-12T12:49:10,False,False,True,False
ORD_001563,2025-01-12T12:25:41,CUST_01563,REST_0037,B,delivered,38.8,Rio de Janeiro,returning,Verde & Co 7,Seafood,Belo Horizonte,DEL_001562,DASH_0312,2025-01-12T12:30:52,2025-01-12T12:38:11,2025-01-12T12:50:05,25.0,2025-01-12T12:25:41,2025-01-12T12:27:45,2025-01-12T12:30:52,2025-01-12T12:35:22,2025-01-12T12:38:11,2025-01-12T12:46:49,2025-01-12T12:50:05,False,False,False,False
ORD_001564,2025-01-12T12:27:07,CUST_01244,REST_0089,B,delivered,28.07,Belo Horizonte,returning,Spice Route 8,Dessert,Curitiba,DEL_001563,DASH_0396,2025-01-12T12:33:24,2025-01-12T12:41:58,2025-01-12T12:56:24,30.1,2025-01-12T12:27:07,2025-01-12T12:29:40,2025-01-12T12:33:24,2025-01-12T12:38:31,2025-01-12T12:41:58,2025-01-12T12:52:47,2025-01-12T12:56:24,False,False,False,False
ORD_001565,2025-01-12T12:47:31,CUST_01195,REST_0003,B,delivered,14.91,Curitiba,returning,Verde & Co 43,Pizza,Belo Horizonte,DEL_001564,DASH_0483,2025-01-12T12:57:45,2025-01-12T13:12:25,2025-01-12T13:35:14,49.2,2025-01-12T12:47:31,2025-01-12T12:51:42,2025-01-12T12:57:45,2025-01-12T13:05:53,2025-01-12T13:12:25,2025-01-12T13:29:02,2025-01-12T13:35:14,False,False,False,False
ORD_001566,2025-01-12T12:57:45,CUST_00519,REST_0075,A,delivered,60.51,Belo Horizonte,new,Forno di Pietra 3,Dessert,Rio de Janeiro,DEL_001565,DASH_0042,2025-01-12T13:03:55,2025-01-12T13:13:03,2025-01-12T13:27:49,31.0,2025-01-12T12:57:45,2025-01-12T13:00:07,2025-01-12T13:03:55,2025-01-12T13:09:13,2025-01-12T13:13:03,2025-01-12T13:24:18,2025-01-12T13:27:49,False,False,False,False
ORD_001567,2025-01-12T13:12:43,CUST_01985,REST_0091,A,delivered,22.12,Curitiba,new,Nikkei House 8,Healthy,Porto Alegre,DEL_001566,DASH_0406,2025-01-12T13:19:40,2025-01-12T13:29:41,2025-01-12T13:45:40,33.9,2025-01-12T13:12:43,2025-01-12T13:15:45,2025-01-12T13:19:40,2025-01-12T13:25:38,2025-01-12T13:29:41,2025-01-12T13:41:45,2025-01-12T13:45:40,False,False,False,False
ORD_001568,2025-01-12T13:17:25,CUST_00500,REST_0033,A,cancelled,58.22,Belo Horizonte,returning,Verde & Co 16,Brazilian,Rio de Janeiro,DEL_001567,DASH_0308,,,,,2025-01-12T13:17:25,2025-01-12T13:18:57,,,,,,False,False,False,False
ORD_001569,2025-01-12T13:18:02,CUST_01862,REST_0025,A,delivered,33.17,Rio de Janeiro,returning,Spice Route 39,Seafood,Curitiba,DEL_001568,DASH_0480,2025-01-12T13:24:53,2025-01-12T13:35:40,2025-01-12T13:51:42,34.8,2025-01-12T13:18:02,2025-01-12T13:21:06,2025-01-12T13:24:53,2025-01-12T13:31:26,2025-01-12T13:35:40,2025-01-12T13:47:53,2025-01-12T13:51:42,False,False,False,False
ORD_001570,2025-01-12T13:33:25,CUST_01979,REST_0074,A,delivered,16.11,São Paulo,returning,Gourmet Express 12,Brazilian,Porto Alegre,DEL_001569,DASH_0497,2025-01-12T13:39:49,2025-01-12T13:49:14,2025-01-12T14:04:40,32.0,2025-01-12T13:33:25,2025-01-12T13:36:01,2025-01-12T13:39:49,2025-01-12T13:45:49,2025-01-12T13:49:14,2025-01-12T14:00:21,2025-01-12T14:04:40,False,False,False,False
ORD_001571,2025-01-12T13:58:08,CUST_01023,REST_0108,A,delivered,11.63,Brasília,new,Casa Portuguesa 14,Burger,Brasília,DEL_001570,DASH_0163,2025-01-12T14:06:54,2025-01-12T14:19:11,2025-01-12T14:39:12,42.2,2025-01-12T13:58:08,2025-01-12T14:01:40,2025-01-12T14:06:54,2025-01-12T14:14:27,2025-01-12T14:19:11,2025-01-12T14:33:42,2025-01-12T14:39:12,False,False,False,False
ORD_001572,2025-01-12T14:00:04,CUST_01738,REST_0002,B,delivered,38.69,São Paulo,returning,Doce Vida 22,Dessert,Brasília,DEL_001571,DASH_0390,2025-01-12T14:07:38,2025-01-12T14:18:43,2025-01-12T14:36:44,37.8,2025-01-12T14:00:04,2025-01-12T14:03:02,2025-01-12T14:07:38,2025-01-12T14:14:44,2025-01-12T14:18:43,2025-01-12T14:32:05,2025-01-12T14:36:44,False,False,False,False
ORD_001573,2025-01-12T14:02:46,CUST_01431,REST_0051,B,delivered,65.55,Belo Horizonte,vip,Forno di Pietra 10,Italian,São Paulo,DEL_001572,DASH_0220,2025-01-12T14:10:43,2025-01-12T14:23:17,2025-01-12T14:42:35,41.1,2025-01-12T14:02:46,2025-01-12T14:05:46,2025-01-12T14:10:43,2025-01-12T14:18:30,2025-01-12T14:23:17,2025-01-12T14:37:17,2025-01-12T14:42:35,False,False,False,False
ORD_001574,2025-01-12T14:12:38,CUST_01476,REST_0150,B,delivered,76.99,Rio de Janeiro,new,Tokyo Garden 2,Japanese,Curitiba,DEL_001573,DASH_0264,2025-01-12T14:19:32,2025-01-12T14:28:56,2025-01-12T14:44:16,32.9,2025-01-12T14:12:38,2025-01-12T14:15:09,2025-01-12T14:19:32,2025-01-12T14:25:14,2025-01-12T14:28:56,2025-01-12T14:40:45,2025-01-12T14:44:16,False,False,False,False
ORD_001575,2025-01-12T14:23:34,CUST_00138,REST_0051,A,delivered,23.04,São Paulo,returning,Forno di Pietra 10,Italian,São Paulo,DEL_001574,DASH_0115,2025-01-12T14:28:21,2025-01-12T14:34:55,2025-01-12T14:46:08,23.1,2025-01-12T14:23:34,2025-01-12T14:25:22,2025-01-12T14:28:21,2025-01-12T14:32:12,2025-01-12T14:34:55,2025-01-12T14:43:21,2025-01-12T14:46:08,False,False,False,False
ORD_001576,2025-01-12T14:36:04,CUST_00275,REST_0050,A,delivered,84.67,Belo Horizonte,new,Doce Vida 7,Burger,Belo Horizonte,DEL_001575,DASH_0461,2025-01-12T14:45:29,2025-01-12T14:59:05,2025-01-12T15:21:16,46.2,2025-01-12T14:36:04,2025-01-12T14:39:52,2025-01-12T14:45:29,2025-01-12T14:53:44,2025-01-12T14:59:05,2025-01-12T15:15:37,2025-01-12T15:21:16,False,False,False,False
ORD_001577,2025-01-12T14:59:51,CUST_00140,REST_0111,B,delivered,17.07,Belo Horizonte,returning,Sabor & Arte 23,Burger,Curitiba,DEL_001576,DASH_0210,2025-01-12T15:06:16,2025-01-12T15:16:19,2025-01-12T15:31:24,32.6,2025-01-12T14:59:51,2025-01-12T15:02:15,2025-01-12T15:06:16,2025-01-12T15:12:01,2025-01-12T15:16:19,2025-01-12T15:27:14,2025-01-12T15:31:24,False,False,False,False
ORD_001578,2025-01-12T16:00:41,CUST_00061,REST_0073,B,delivered,78.09,Brasília,vip,Nikkei House 42,Mexican,Rio de Janeiro,DEL_001577,DASH_0166,2025-01-12T16:06:24,2025-01-12T16:15:20,2025-01-12T16:29:10,29.1,2025-01-12T16:00:41,2025-01-12T16:02:45,2025-01-12T16:06:24,2025-01-12T16:11:28,2025-01-12T16:15:20,2025-01-12T16:25:22,2025-01-12T16:29:10,False,False,False,False
ORD_001579,2025-01-12T16:01:27,CUST_01672,REST_0059,B,delivered,75.46,Curitiba,returning,Gourmet Express 7,Pizza,Rio de Janeiro,DEL_001578,DASH_0301,2025-01-12T16:08:25,2025-01-12T16:18:20,2025-01-12T16:34:48,34.3,2025-01-12T16:01:27,2025-01-12T16:04:21,2025-01-12T16:08:25,2025-01-12T16:14:34,2025-01-12T16:18:20,2025-01-12T16:30:49,2025-01-12T16:34:48,False,False,False,False
ORD_001580,2025-01-12T16:17:24,CUST_00351,REST_0118,B,delivered,67.23,Curitiba,returning,Cantina do Chef 36,Burger,Rio de Janeiro,DEL_001579,DASH_0338,2025-01-12T16:23:48,2025-01-12T16:34:03,2025-01-12T16:49:56,33.7,2025-01-12T16:17:24,2025-01-12T16:19:49,2025-01-12T16:23:48,2025-01-12T16:30:05,2025-01-12T16:34:03,2025-01-12T16:46:04,2025-01-12T16:49:56,False,False,False,False
ORD_001581,2025-01-12T16:29:14,CUST_00013,REST_0005,B,delivered,62.3,Porto Alegre,returning,Bella Napoli 5,Italian,Curitiba,DEL_001580,DASH_0473,2025-01-12T16:35:25,2025-01-12T16:44:20,2025-01-12T16:58:10,30.0,2025-01-12T16:29:14,2025-01-12T16:31:47,2025-01-12T16:35:25,2025-01-12T16:40:27,2025-01-12T16:44:20,2025-01-12T16:54:28,2025-01-12T16:58:10,False,False,False,False
ORD_001582,2025-01-12T16:35:44,CUST_01876,REST_0107,A,delivered,13.75,São Paulo,new,Casa Portuguesa 23,Mexican,Porto Alegre,DEL_001581,DASH_0475,2025-01-12T16:43:35,2025-01-12T16:56:04,2025-01-12T17:14:55,40.1,2025-01-12T16:35:44,2025-01-12T16:39:03,2025-01-12T16:43:35,2025-01-12T16:50:51,2025-01-12T16:56:04,2025-01-12T17:10:08,2025-01-12T17:14:55,False,False,False,False
ORD_001583,2025-01-12T16:38:28,CUST_00558,REST_0058,A,delivered,78.86,Brasília,returning,Cantina do Chef 28,Dessert,Rio de Janeiro,DEL_001582,DASH_0139,2025-01-12T16:47:13,2025-01-12T17:01:05,2025-01-12T17:22:32,45.1,2025-01-12T16:38:28,2025-01-12T16:41:49,2025-01-12T16:47:13,2025-01-12T16:55:51,2025-01-12T17:01:05,2025-01-12T17:16:42,2025-01-12T17:22:32,False,False,False,False
ORD_001584,2025-01-12T17:06:40,CUST_01633,REST_0134,A,delivered,42.77,São Paulo,vip,Verde & Co 17,Burger,São Paulo,DEL_001583,DASH_0033,2025-01-12T17:13:03,2025-01-12T17:22:33,2025-01-12T17:38:05,32.4,2025-01-12T17:06:40,2025-01-12T17:08:58,2025-01-12T17:13:03,2025-01-12T17:18:46,2025-01-12T17:22:33,2025-01-12T17:34:02,2025-01-12T17:38:05,False,False,False,False
ORD_001585,2025-01-12T17:22:52,CUST_01922,REST_0109,B,delivered,71.63,Curitiba,new,Sabor & Arte 5,Seafood,Porto Alegre,DEL_001584,DASH_0055,2025-01-12T17:30:14,2025-01-12T17:41:07,2025-01-12T17:58:27,37.0,2025-01-12T17:22:52,2025-01-12T17:26:10,2025-01-12T17:30:14,2025-01-12T17:37:09,2025-01-12T17:41:07,2025-01-12T17:54:17,2025-01-12T17:58:27,False,False,False,False
ORD_001586,2025-01-12T17:27:45,CUST_01047,REST_0142,B,delivered,12.42,Rio de Janeiro,returning,Spice Route 25,Brazilian,Brasília,DEL_001585,DASH_0123,2025-01-12T17:34:30,2025-01-12T17:44:13,2025-01-12T17:59:45,33.0,2025-01-12T17:27:45,2025-01-12T17:30:14,2025-01-12T17:34:30,2025-01-12T17:40:22,2025-01-12T17:44:13,2025-01-12T17:55:47,2025-01-12T17:59:45,False,False,False,False
ORD_001587,2025-01-12T17:28:06,CUST_01854,REST_0020,A,delivered,37.2,São Paulo,returning,Tokyo Garden 31,Healthy,Brasília,DEL_001586,DASH_0260,2025-01-12T17:34:26,2025-01-12T17:44:14,2025-01-12T17:59:20,32.3,2025-01-12T17:28:06,2025-01-12T17:30:37,2025-01-12T17:34:26,2025-01-12T17:40:27,2025-01-12T17:44:14,2025-01-12T17:55:17,2025-01-12T17:59:20,False,False,False,False
ORD_001588,2025-01-12T17:40:22,CUST_01938,REST_0029,B,delivered,79.1,Curitiba,new,Mar e Terra 8,Burger,Curitiba,DEL_001587,DASH_0002,2025-01-12T17:46:31,2025-01-12T17:55:50,2025-01-12T18:10:57,31.5,2025-01-12T17:40:22,2025-01-12T17:42:47,2025-01-12T17:46:31,2025-01-12T17:52:15,2025-01-12T17:55:50,2025-01-12T18:07:27,2025-01-12T18:10:57,False,False,False,False
ORD_001589,2025-01-12T18:00:39,CUST_00289,REST_0136,A,delivered,75.5,Curitiba,returning,Tokyo Garden 2,Burger,Brasília,DEL_001588,DASH_0092,2025-01-12T18:07:10,2025-01-12T18:17:04,2025-01-12T18:33:15,33.3,2025-01-12T18:00:39,2025-01-12T18:03:27,2025-01-12T18:07:10,2025-01-12T18:13:35,2025-01-12T18:17:04,2025-01-12T18:29:10,2025-01-12T18:33:15,False,False,False,False
ORD_001590,2025-01-12T18:00:54,CUST_00294,REST_0059,A,delivered,56.71,Rio de Janeiro,returning,Gourmet Express 7,Pizza,Rio de Janeiro,DEL_001589,DASH_0035,2025-01-12T18:09:30,2025-01-12T18:22:47,2025-01-12T18:42:59,43.6,2025-01-12T18:00:54,2025-01-12T18:04:15,2025-01-12T18:09:30,2025-01-12T18:17:25,2025-01-12T18:22:47,2025-01-12T18:38:03,2025-01-12T18:42:59,False,False,False,False
ORD_001591,2025-01-12T18:04:27,CUST_00740,REST_0123,A,delivered,84.16,Brasília,returning,Doce Vida 5,Healthy,Rio de Janeiro,DEL_001590,DASH_0125,2025-01-12T18:14:46,2025-01-12T18:28:48,2025-01-12T18:52:09,49.2,2025-01-12T18:04:27,2025-01-12T18:08:51,2025-01-12T18:14:46,2025-01-12T18:23:09,2025-01-12T18:28:48,2025-01-12T18:46:21,2025-01-12T18:52:09,False,False,False,False
ORD_001592,2025-01-12T18:19:16,CUST_01119,REST_0104,A,in_progress,18.72,Porto Alegre,new,Casa Portuguesa 48,Seafood,Rio de Janeiro,DEL_001591,DASH_0118,2025-01-12T18:19:16,2025-01-12T18:19:16,2025-01-12T18:19:16,,2025-01-12T18:19:16,2025-01-12T18:19:16,2025-01-12T18:19:16,2025-01-12T18:19:16,2025-01-12T18:19:16,2025-01-12T18:19:16,2025-01-12T18:19:16,False,False,False,False
ORD_001593,2025-01-12T18:42:49,CUST_01573,REST_0075,B,delivered,24.07,Porto Alegre,returning,Forno di Pietra 3,Dessert,Rio de Janeiro,DEL_001592,DASH_0358,2025-01-12T18:51:00,2025-01-12T19:03:19,2025-01-12T19:22:12,40.8,2025-01-12T18:42:49,2025-01-12T18:45:49,2025-01-12T18:51:00,2025-01-12T18:58:27,2025-01-12T19:03:19,2025-01-12T19:17:10,2025-01-12T19:22:12,False,False,False,False
ORD_001594,2025-01-12T18:49:09,CUST_00367,REST_0007,A,delivered,74.37,Belo Horizonte,new,Casa Portuguesa 38,Brazilian,São Paulo,DEL_001593,DASH_0318,2025-01-12T18:59:13,2025-01-12T19:14:12,2025-01-12T19:37:41,50.3,2025-01-12T18:49:09,2025-01-12T18:52:41,2025-01-12T18:59:13,2025-01-12T19:08:45,2025-01-12T19:14:12,2025-01-12T19:31:40,2025-01-12T19:37:41,False,False,False,False
ORD_001595,2025-01-12T19:02:10,CUST_00387,REST_0012,B,delivered,73.2,São Paulo,returning,Urban Kitchen 46,Chinese,São Paulo,DEL_001594,DASH_0229,2025-01-12T19:09:27,2025-01-12T19:20:15,2025-01-12T19:37:23,36.3,2025-01-12T19:02:10,2025-01-12T19:04:59,2025-01-12T19:09:27,2025-01-12T19:15:46,2025-01-12T19:20:15,2025-01-12T19:32:51,2025-01-12T19:37:23,False,False,False,False
ORD_001596,2025-01-12T19:15:53,CUST_00613,REST_0108,B,delivered,42.76,Porto Alegre,returning,Casa Portuguesa 14,Burger,Brasília,DEL_001595,DASH_0359,2025-01-12T19:23:00,2025-01-12T19:33:30,2025-01-12T19:49:17,34.8,2025-01-12T19:15:53,2025-01-12T19:18:41,2025-01-12T19:23:00,2025-01-12T19:29:11,2025-01-12T19:33:30,2025-01-12T19:45:34,2025-01-12T19:49:17,False,False,False,False
ORD_001597,2025-01-12T19:28:47,CUST_00543,REST_0015,A,delivered,21.35,Rio de Janeiro,returning,Mar e Terra 22,Japanese,São Paulo,DEL_001596,DASH_0470,2025-01-12T19:37:48,2025-01-12T19:50:10,2025-01-12T20:11:21,43.6,2025-01-12T19:28:47,2025-01-12T19:32:07,2025-01-12T19:37:48,2025-01-12T19:45:14,2025-01-12T19:50:10,2025-01-12T20:06:00,2025-01-12T20:11:21,False,False,False,False
ORD_001598,2025-01-12T20:04:22,CUST_01881,REST_0001,A,delivered,74.18,Belo Horizonte,new,Sabor & Arte 38,Brazilian,Brasília,DEL_001597,DASH_0145,2025-01-12T20:09:35,2025-01-12T20:17:38,2025-01-12T20:30:15,26.5,2025-01-12T20:04:22,2025-01-12T20:06:34,2025-01-12T20:09:35,2025-01-12T20:14:22,2025-01-12T20:17:38,2025-01-12T20:26:43,2025-01-12T20:30:15,False,False,False,False
ORD_001599,2025-01-12T20:31:50,CUST_00792,REST_0033,B,delivered,72.8,Belo Horizonte,returning,Verde & Co 16,Brazilian,Rio de Janeiro,DEL_001598,DASH_0244,2025-01-12T20:39:11,2025-01-12T20:50:37,2025-01-12T21:07:31,37.0,2025-01-12T20:31:50,2025-01-12T20:34:36,2025-01-12T20:39:11,2025-01-12T20:46:03,2025-01-12T20:50:37,2025-01-12T21:03:23,2025-01-12T21:07:31,False,False,False,False
ORD_001600,2025-01-12T20:41:38,CUST_01737,REST_0138,A,delivered,76.08,Curitiba,new,Verde & Co 24,Seafood,São Paulo,DEL_001599,DASH_0348,2025-01-12T20:47:53,2025-01-12T20:58:09,2025-01-12T21:12:59,32.5,2025-01-12T20:41:38,2025-01-12T20:44:13,2025-01-12T20:47:53,2025-01-12T20:53:43,2025-01-12T20:58:09,2025-01-12T21:09:17,2025-01-12T21:12:59,False,False,False,False
ORD_001601,2025-01-12T20:47:26,CUST_00112,REST_0094,B,delivered,77.04,Porto Alegre,returning,Urban Kitchen 19,Italian,Rio de Janeiro,DEL_001600,DASH_0500,2025-01-12T20:52:39,2025-01-12T20:59:47,2025-01-12T21:11:43,25.2,2025-01-12T20:47:26,2025-01-12T20:49:17,2025-01-12T20:52:39,2025-01-12T20:56:56,2025-01-12T20:59:47,2025-01-12T21:08:37,2025-01-12T21:11:43,False,False,False,False
ORD_001602,2025-01-12T21:11:23,CUST_00204,REST_0108,A,delivered,34.82,Porto Alegre,returning,Casa Portuguesa 14,Burger,Brasília,DEL_001601,DASH_0308,2025-01-12T21:18:32,2025-01-12T21:29:47,2025-01-12T21:47:46,37.5,2025-01-12T21:11:23,2025-01-12T21:14:34,2025-01-12T21:18:32,2025-01-12T21:25:48,2025-01-12T21:29:47,2025-01-12T21:43:04,2025-01-12T21:47:46,False,False,False,False
ORD_001603,2025-01-12T21:12:03,CUST_01608,REST_0098,B,delivered,62.18,Curitiba,new,Nikkei House 5,Burger,Curitiba,DEL_001602,DASH_0053,2025-01-12T21:19:45,2025-01-12T21:31:29,2025-01-12T21:49:39,38.7,2025-01-12T21:12:03,2025-01-12T21:15:28,2025-01-12T21:19:45,2025-01-12T21:27:01,2025-01-12T21:31:29,2025-01-12T21:44:42,2025-01-12T21:49:39,False,False,False,False
ORD_001604,2025-01-12T21:21:21,CUST_00500,REST_0085,B,delivered,69.6,Belo Horizonte,returning,Burger Lab 2,Pizza,Curitiba,DEL_001603,DASH_0257,2025-01-12T21:29:53,2025-01-12T21:42:04,2025-01-12T22:00:46,41.0,2025-01-12T21:21:21,2025-01-12T21:24:59,2025-01-12T21:29:53,2025-01-12T21:36:53,2025-01-12T21:42:04,2025-01-12T21:56:35,2025-01-12T22:00:46,False,False,False,False
ORD_001605,2025-01-12T21:28:03,CUST_00166,REST_0039,A,delivered,64.56,Porto Alegre,vip,Tokyo Garden 12,Japanese,Porto Alegre,DEL_001604,DASH_0127,2025-01-12T21:32:03,2025-01-12T21:37:55,2025-01-12T21:47:26,20.1,2025-01-12T21:28:03,2025-01-12T21:29:32,2025-01-12T21:32:03,2025-01-12T21:35:48,2025-01-12T21:37:55,2025-01-12T21:45:18,2025-01-12T21:47:26,False,False,False,False
ORD_001606,2025-01-12T21:38:27,CUST_01190,REST_0065,A,delivered,29.73,São Paulo,vip,Mar e Terra 32,Burger,Brasília,DEL_001605,DASH_0254,2025-01-12T21:44:31,2025-01-12T21:53:27,2025-01-12T22:07:27,30.1,2025-01-12T21:38:27,2025-01-12T21:40:52,2025-01-12T21:44:31,2025-01-12T21:49:59,2025-01-12T21:53:27,2025-01-12T22:03:54,2025-01-12T22:07:27,False,False,False,False
ORD_001607,2025-01-12T21:39:45,CUST_00295,REST_0082,B,delivered,20.47,Curitiba,returning,Verde & Co 20,Seafood,São Paulo,DEL_001606,DASH_0201,2025-01-12T21:47:29,2025-01-12T22:00:02,2025-01-12T22:18:30,39.9,2025-01-12T21:39:45,2025-01-12T21:42:57,2025-01-12T21:47:29,2025-01-12T21:55:13,2025-01-12T22:00:02,2025-01-12T22:13:58,2025-01-12T22:18:30,False,False,False,False
ORD_001608,2025-01-12T21:51:29,CUST_00123,REST_0149,A,delivered,80.4,Curitiba,vip,Forno di Pietra 22,Italian,Curitiba,DEL_001607,DASH_0189,2025-01-12T21:58:56,2025-01-12T22:10:21,2025-01-12T22:28:02,37.4,2025-01-12T21:51:29,2025-01-12T21:54:16,2025-01-12T21:58:56,2025-01-12T22:05:45,2025-01-12T22:10:21,2025-01-12T22:22:58,2025-01-12T22:28:02,False,False,False,False
ORD_001609,2025-01-12T22:04:16,CUST_00813,REST_0135,A,delivered,31.56,Porto Alegre,returning,Doce Vida 29,Mexican,Belo Horizonte,DEL_001608,DASH_0291,2025-01-12T22:13:03,2025-01-12T22:24:54,2025-01-12T22:45:09,41.9,2025-01-12T22:04:16,2025-01-12T22:07:52,2025-01-12T22:13:03,2025-01-12T22:20:05,2025-01-12T22:24:54,2025-01-12T22:39:28,2025-01-12T22:45:09,False,False,False,False
